182.032144,27
185.1215023,24
176.7240629,31
195.5543639,48
198.1220199,48
210.9585069,47
209.5277231,48
209.8719578,38
196.2679075,14
201.0655374,31
201.3439516,37
203.2611568,29
187.8346131,19
191.5707077,23
194.5646862,26
197.1521591,26
181.329302,27
176.1330625,31
176.8591523,36
185.3475874,46
185.3774046,40
187.1650097,39
185.8931665,47
182.7923436,48
193.9394633,13
206.9242934,16
209.381385,13
211.5161521,12
133.991394,14
152.7453207,37
156.5726515,81
165.4290417,84
163.7425144,108
162.0755471,124
174.0858035,122
175.0221433,115
174.5412227,108
174.8339745,77
174.708617,81
171.1957091,85
172.6199814,92
173.5957796,81
179.5555354,71
187.4318927,66
181.586497,92
181.5374326,60
176.2984865,68
167.5458417,120
159.2121103,123
154.3778139,115
155.4608147,101
155.7492464,92
149.2291312,37
166.4878374,19
175.2211348,55
169.8467094,77
169.9194492,77
185.11648,67
179.778082,73
170.8574978,44
175.7092617,30
172.2659515,15
118.3191471,45
127.8460541,101
129.8361544,97
135.8384665,117
140.4277716,224
140.0481125,214
145.0720383,191
150.7445396,186
155.8448353,173
153.8884097,194
143.7038467,230
150.9609676,105
152.4244516,280
156.933244,242
156.8514151,241
149.628749,242
152.0729516,242
160.7340139,338
162.7600576,353
163.8735517,384
165.8213944,385
168.193065,384
173.9458635,383
180.0067132,385
178.0016937,384
180.1530429,384
177.3955255,384
186.7893024,385
191.1871873,384
190.5908574,384
186.0729675,13
176.2869691,46
217.0731517,243
195.158679,245
211.8488719,242
203.4237688,242
202.5070963,243
206.6434156,291
200.0656225,253
189.3823556,242
189.0075951,242
180.4215069,221
187.2603401,212
188.314097,225
188.267108,213
182.7219823,212
177.7158606,212
175.7252595,213
170.2412142,212
177.9604359,212
173.6493606,212
172.1572522,212
168.3955664,211
164.9223762,209
160.4924115,209
163.7118501,211
167.53462,213
163.319722,212
159.5947997,212
156.5033869,212
156.4959118,212
158.9477755,210
161.4599361,208
160.931701,210
162.417571,211
168.6414405,212
167.5969449,212
165.016484,212
167.7188386,212
163.8102736,212
154.034671,212
152.8459919,212
149.4612031,210
162.4202548,207
165.769179,210
180.2105348,48
185.181237,90
164.5811728,188
160.6006618,92
168.4551539,36
202.4637245,192
194.4571053,192
195.051227,192
198.7653697,191
203.003704,191
203.0033998,192
200.0589061,192
198.0200789,192
197.1164526,220
192.2989413,242
177.8428983,242
180.368095,239
183.5458714,239
185.0382954,239
182.181877,239
187.139421,243
182.6771927,243
186.2550888,242
190.2581888,243
191.2725972,240
192.3024688,241
192.3073544,268
193.0105076,268
194.4862071,269
193.288605,269
193.795466,271
196.6101612,271
201.2188434,272
200.1891562,270
201.3479991,307
197.3130304,316
192.5528422,317
195.7839049,318
195.4212636,303
193.3769431,297
191.7364319,297
191.8338747,296
188.0192352,299
191.2801516,297
193.9742842,297
193.9792436,288
196.8328377,287
198.953902,289
199.8927947,291
202.1812741,278
204.9671756,265
199.5652757,262
199.3750214,262
202.3165816,265
198.9662078,268
202.3610467,270
203.7000239,271
202.4794361,271
207.0432762,267
206.9061468,268
203.6114354,267
205.6096715,267
204.8712522,268
202.7903781,283
200.2240184,292
195.1211108,290
192.7569351,288
192.5598542,238
190.6532787,238
190.0402404,239
188.5842689,242
190.3285492,241
190.9123518,243
191.3372257,242
194.5051142,222
194.6709819,208
191.7147336,158
194.0295711,125
192.7196802,114
192.7815631,114
193.8223513,114
197.1256553,114
199.1265765,114
200.1364047,114
191.1245136,114
192.9207574,114
191.3151057,114
191.3561407,114
192.3882674,114
191.483159,144
193.1691387,142
192.2334765,142
196.7745023,143
194.5068285,172
193.6705176,171
191.4536958,172
192.1735498,172
192.4777085,172
193.4568171,169
193.9704447,168
194.6534914,171
198.3120712,172
196.0127498,78
196.9087426,78
199.8845266,78
199.0897164,77
208.0352386,75
207.4444168,69
206.6567232,66
200.9473241,74
202.030313,73
199.5144651,71
191.1440149,83
190.3878177,139
189.2640916,161
187.7143882,163
185.9948313,171
184.5027035,172
186.0206906,149
188.9268253,153
186.7660098,168
185.4444823,152
180.5460472,144
187.9283555,102
187.424095,100
190.6729321,66
194.5384253,55
198.500607,24
266.1590185,148
272.8541587,130
273.4264503,150
272.3387576,125
268.8152501,97
272.5983915,99
273.4304859,92
287.4005095,78
288.388626,109
287.0669398,124
289.379413,150
283.5848377,192
280.9595226,188
282.73696,177
278.709132,177
278.043008,194
282.2164336,199
272.0610158,84
262.0137573,215
257.1502542,190
252.0541379,109
236.6783011,19
309.6582819,101
298.8502773,243
300.8646298,243
283.9371078,206
275.6313923,221
283.0494997,244
277.9520787,220
275.648014,303
279.7625913,310
286.2843069,309
289.3846735,358
286.2713259,358
289.6684527,387
288.8561879,403
276.1067777,402
269.9269938,402
264.8935626,401
263.1202884,402
266.9781287,401
245.778778,289
245.6505293,287
244.1868938,192
244.8742639,291
232.7203086,290
184.2665063,181
188.1146375,300
192.5052981,298
185.5986337,337
193.9658023,337
201.2890607,337
191.3985353,336
189.8517556,249
188.8979242,239
189.6693106,239
187.4489909,252
189.2424005,252
187.276972,253
187.0459243,251
187.9737272,252
186.1395788,248
187.2392807,248
186.6369003,327
188.0266208,327
187.1909206,327
188.384898,327
189.6775538,327
188.7660976,328
184.7101555,326
184.7935406,327
185.4520358,327
184.4278288,327
185.6859935,247
185.9057228,326
185.9777631,328
195.956288,326
198.1250963,326
195.7295544,326
191.42961,326
193.5106718,327
193.2199426,327
192.6007933,326
191.5179676,327
192.7458261,327
194.3405397,327
194.522333,327
193.9571201,326
196.3760549,327
197.9314384,320
196.2588236,306
196.4833468,307
194.5415492,308
195.8834921,307
195.9807171,307
194.2815623,306
193.8199269,306
193.644387,308
192.6372658,306
188.0210849,307
184.3137887,304
185.7711606,301
188.3205998,289
190.9075181,291
193.5597181,291
192.8196512,292
